number,prize_code,prize_category,draw_date
1757,S,Starter,2008-08-26
1757,S,Starter,2024-08-13
1757,S,Starter,1995-11-18
1757,C,Consolation,1986-07-04
1757,C,Consolation,1998-11-21
1757,C,Consolation,2001-05-22
1757,C,Consolation,2002-06-22
1757,C,Consolation,2004-12-18
1757,C,Consolation,2014-01-17
1757,C,Consolation,2014-04-26
1757,C,Consolation,2024-10-08
1757,C,Consolation,1999-01-05
1758,1,First,1998-08-14
1758,2,Second,2007-02-13
1758,S,Starter,2001-02-17
1758,S,Starter,2004-04-13
1758,S,Starter,2008-08-02
1758,S,Starter,2010-12-04
1758,S,Starter,2013-11-05
1758,S,Starter,2017-03-17
1758,S,Starter,2017-05-26
1758,S,Starter,2020-07-25
1758,C,Consolation,2003-02-28
1758,C,Consolation,1988-06-03
1758,C,Consolation,2005-05-27
1758,C,Consolation,2008-10-24
1758,C,Consolation,2008-12-30
1758,C,Consolation,2009-10-16
1758,C,Consolation,2020-12-04
1758,C,Consolation,1992-10-30
1758,C,Consolation,1993-10-08
1759,2,Second,2024-10-05
1759,3,Third,2022-02-26
1759,S,Starter,1997-05-02
1759,S,Starter,2000-07-14
1759,S,Starter,2002-04-19
1759,S,Starter,2003-12-05
1759,S,Starter,2022-10-21
1759,S,Starter,2023-09-05
1759,C,Consolation,1996-11-08
1759,C,Consolation,2002-05-11
1759,C,Consolation,2002-08-03
1759,C,Consolation,2004-03-06
1759,C,Consolation,2006-09-09
1759,C,Consolation,2008-02-09
1759,C,Consolation,2010-05-14
1759,C,Consolation,2016-09-06
1759,C,Consolation,2023-06-02
1759,C,Consolation,2024-03-02
1760,3,Third,2010-03-02
1760,S,Starter,2022-09-20
1760,S,Starter,2024-03-16
1760,S,Starter,2024-05-21
1760,C,Consolation,1987-07-04
1760,C,Consolation,1999-12-18
1760,C,Consolation,2006-02-18
1760,C,Consolation,2006-12-29
1760,C,Consolation,1989-03-18
1760,C,Consolation,1986-06-21
1760,C,Consolation,1997-09-02
1761,3,Third,1986-09-26
1761,S,Starter,1997-03-29
1761,S,Starter,2000-06-30
1761,S,Starter,2000-09-12
1761,S,Starter,2000-12-01
1761,S,Starter,2012-08-25
1761,S,Starter,2023-05-12
1761,S,Starter,1993-07-24
1761,C,Consolation,1996-11-23
1761,C,Consolation,2001-11-03
1761,C,Consolation,2004-03-02
1761,C,Consolation,2006-08-12
1761,C,Consolation,2006-10-28
1761,C,Consolation,2015-01-13
1761,C,Consolation,2018-11-06
1761,C,Consolation,2019-11-09
1761,C,Consolation,2020-12-25
1761,C,Consolation,2021-05-22
1762,1,First,2004-07-20
1762,2,Second,2007-05-26
1762,3,Third,2004-02-20
1762,3,Third,2021-10-19
1762,S,Starter,1997-02-01
1762,S,Starter,2000-11-28
1762,S,Starter,2009-11-10
1762,S,Starter,1989-03-18
1762,S,Starter,2013-06-29
1762,S,Starter,2013-11-15
1762,S,Starter,1986-10-18
1762,S,Starter,2020-02-01
1762,S,Starter,1990-11-30
1762,C,Consolation,2000-01-21
1762,C,Consolation,2013-06-18
1762,C,Consolation,2024-08-06
1763,1,First,1995-08-19
1763,3,Third,1993-03-12
1763,S,Starter,2001-08-14
1763,S,Starter,2010-04-10
1763,S,Starter,2016-12-02
1763,S,Starter,2018-01-13
1763,S,Starter,2020-08-15
1763,S,Starter,2021-07-24
1763,S,Starter,1993-12-31
1763,C,Consolation,1987-06-12
1763,C,Consolation,2005-08-13
1763,C,Consolation,2013-04-16
1763,C,Consolation,2013-05-25
1763,C,Consolation,2014-11-07
1763,C,Consolation,1990-01-19
1763,C,Consolation,2019-12-13
1763,C,Consolation,2025-05-02
1764,3,Third,2017-05-02
1764,S,Starter,2000-06-09
1764,S,Starter,2000-09-23
1764,S,Starter,2000-10-28
1764,S,Starter,2013-03-15
1764,S,Starter,1987-01-10
1764,C,Consolation,2002-06-29
1764,C,Consolation,1988-05-06
1764,C,Consolation,2006-09-05
1765,2,Second,2017-05-02
1765,3,Third,2001-01-12
1765,S,Starter,1999-07-24
1765,S,Starter,2003-04-15
1765,S,Starter,2008-09-12
1765,S,Starter,1989-06-23
1765,S,Starter,1989-10-20
1765,S,Starter,1989-11-25
1765,S,Starter,2017-07-14
1765,S,Starter,1991-12-07
1765,S,Starter,1994-02-26
1765,S,Starter,1994-04-15
1765,S,Starter,1994-08-12
1765,C,Consolation,2014-04-04
1765,C,Consolation,1994-03-11
1765,C,Consolation,1987-03-07
1766,1,First,2025-05-23
1766,2,Second,2003-07-29
1766,2,Second,2025-01-11
1766,2,Second,1992-01-11
1766,S,Starter,2007-05-15
1766,S,Starter,2008-05-09
1766,S,Starter,2008-05-31
1766,S,Starter,2010-08-07
1766,S,Starter,2016-06-11
1766,S,Starter,2018-04-21
1766,S,Starter,2021-01-01
1766,S,Starter,2023-09-22
1766,S,Starter,2024-12-13
1766,S,Starter,1994-07-05
1766,C,Consolation,2004-11-26
1766,C,Consolation,2007-12-22
1766,C,Consolation,2019-03-08
1766,C,Consolation,2023-01-21
1766,C,Consolation,2024-01-30
1767,1,First,2021-08-13
1767,2,Second,2014-12-12
1767,2,Second,2021-07-24
1767,3,Third,2020-09-11
1767,S,Starter,1986-07-19
1767,S,Starter,2001-09-01
1767,S,Starter,2009-07-24
1767,S,Starter,2009-11-07
1767,S,Starter,2012-12-04
1767,C,Consolation,1996-06-28
1767,C,Consolation,1999-09-11
1767,C,Consolation,2008-10-07
1767,C,Consolation,2013-10-29
1768,S,Starter,2002-04-20
1768,S,Starter,2003-03-11
1768,S,Starter,2007-07-21
1768,S,Starter,2010-05-15
1768,S,Starter,2013-12-24
1768,S,Starter,2021-12-17
1768,S,Starter,2023-02-03
1768,S,Starter,2024-08-31
1768,C,Consolation,1997-01-03
1768,C,Consolation,1986-08-15
1768,C,Consolation,2006-01-17
1768,C,Consolation,2011-12-30
1769,2,Second,1997-04-18
1769,2,Second,2003-08-23
1769,S,Starter,2002-03-05
1769,S,Starter,2004-07-30
1769,S,Starter,2008-02-23
1769,S,Starter,2012-08-24
1769,S,Starter,2018-06-02
1769,C,Consolation,1990-12-21
1770,1,First,2004-09-14
1770,1,First,2009-12-05
1770,2,Second,2008-11-28
1770,S,Starter,1987-10-31
1770,S,Starter,2000-10-13
1770,S,Starter,1989-01-21
1770,S,Starter,2025-09-19
1770,S,Starter,1986-06-21
1770,S,Starter,1994-05-14
1770,C,Consolation,1998-11-20
1770,C,Consolation,2001-03-17
1770,C,Consolation,2002-07-30
1770,C,Consolation,2009-02-14
1770,C,Consolation,1990-01-12
1770,C,Consolation,2017-03-10
1770,C,Consolation,2017-11-21
1770,C,Consolation,2024-11-02
1771,2,Second,2015-03-24
1771,3,Third,2007-04-24
1771,S,Starter,2003-04-25
1771,S,Starter,2003-12-19
1771,S,Starter,2020-09-08
1771,S,Starter,2025-02-11
1771,S,Starter,1991-10-18
1771,C,Consolation,2000-03-18
1771,C,Consolation,2006-03-28
1771,C,Consolation,2009-05-08
1771,C,Consolation,2012-07-24
1771,C,Consolation,1989-11-17
1771,C,Consolation,2019-12-20
1772,3,Third,2016-10-29
1772,S,Starter,2000-12-29
1772,S,Starter,2005-11-08
1772,S,Starter,2015-12-04
1772,S,Starter,2025-07-18
1772,C,Consolation,1996-01-26
1772,C,Consolation,1997-01-10
1772,C,Consolation,1991-04-20
1772,C,Consolation,1995-11-04
1773,1,First,2006-12-15
1773,2,Second,1996-08-03
1773,3,Third,2005-06-04
1773,3,Third,2014-07-05
1773,S,Starter,2010-10-30
1773,S,Starter,2010-12-11
1773,S,Starter,2014-12-13
1773,S,Starter,1990-09-01
1773,S,Starter,1991-07-19
1773,C,Consolation,1987-08-29
1773,C,Consolation,2000-02-11
1773,C,Consolation,2001-04-14
1773,C,Consolation,2002-09-20
1774,2,Second,2003-03-01
1774,S,Starter,2009-01-09
1774,S,Starter,2017-07-18
1774,S,Starter,1995-02-18
1774,S,Starter,1995-12-15
1774,C,Consolation,1997-04-04
1774,C,Consolation,1999-04-24
1774,C,Consolation,2009-03-14
1774,C,Consolation,2019-07-13
1775,1,First,2009-06-09
1775,2,Second,1997-03-08
1775,S,Starter,2000-08-19
1775,S,Starter,2008-09-19
1775,S,Starter,2014-04-08
1775,S,Starter,2019-08-24
1775,S,Starter,2019-10-08
1775,S,Starter,2020-09-15
1775,S,Starter,1991-01-04
1775,C,Consolation,2003-04-18
1775,C,Consolation,2018-04-07
1775,C,Consolation,1995-12-16
1776,1,First,2014-11-15
1776,3,Third,2007-08-25
1776,S,Starter,2026-05-16
1776,S,Starter,1992-10-16
1776,C,Consolation,2004-07-24
1776,C,Consolation,2013-10-22
1776,C,Consolation,2014-03-15
1776,C,Consolation,2021-12-10
1777,S,Starter,2000-06-03
1777,S,Starter,2000-09-29
1777,S,Starter,2002-09-03
1777,S,Starter,2008-04-01
1777,C,Consolation,2010-08-10
1777,C,Consolation,1989-06-30
1777,C,Consolation,2019-12-13
1777,C,Consolation,1991-11-15
1778,2,Second,2014-09-09
1778,3,Third,2003-07-29
1778,S,Starter,1996-03-29
1778,S,Starter,2012-10-09
1778,S,Starter,2014-12-19
1778,S,Starter,2015-12-29
1778,S,Starter,2017-02-07
1778,S,Starter,2020-03-06
1778,S,Starter,1995-01-27
1778,C,Consolation,2013-06-07
1778,C,Consolation,2014-02-28
1778,C,Consolation,2016-06-10
1778,C,Consolation,2020-02-04
1779,3,Third,1994-06-17
1779,S,Starter,1999-05-28
1779,S,Starter,2001-01-26
1779,S,Starter,1988-08-26
1779,S,Starter,2016-09-30
1779,S,Starter,2018-06-12
1779,S,Starter,2022-10-04
1779,S,Starter,2025-07-19
1779,C,Consolation,1998-08-29
1779,C,Consolation,1989-10-07
1779,C,Consolation,2013-09-20
1779,C,Consolation,2014-02-07
1779,C,Consolation,1990-01-06
1779,C,Consolation,1993-12-10
1780,2,Second,2004-05-07
1780,2,Second,2008-08-08
1780,2,Second,2022-05-17
1780,3,Third,1996-07-19
1780,3,Third,1990-12-14
1780,S,Starter,1997-05-17
1780,S,Starter,2001-06-15
1780,S,Starter,2001-09-14
1780,S,Starter,2005-07-15
1780,S,Starter,2007-02-10
1780,S,Starter,2024-10-04
1780,S,Starter,1995-02-10
1780,C,Consolation,2007-07-13
1780,C,Consolation,2010-06-22
1780,C,Consolation,2013-02-12
1780,C,Consolation,2015-07-07
1780,C,Consolation,2016-10-15
1781,1,First,2014-01-03
1781,2,Second,2023-01-17
1781,S,Starter,1987-11-07
1781,S,Starter,2007-03-02
1781,S,Starter,2009-12-08
1781,S,Starter,2018-03-17
1781,S,Starter,2023-10-17
1781,S,Starter,2024-06-11
1781,S,Starter,1992-05-15
1781,S,Starter,1994-03-12
1781,S,Starter,1994-07-23
1781,C,Consolation,2006-10-06
1781,C,Consolation,1987-03-14
1782,1,First,2007-03-31
1782,S,Starter,1987-10-10
1782,S,Starter,2003-03-14
1782,S,Starter,2025-12-02
1782,C,Consolation,2003-04-11
1782,C,Consolation,2004-01-30
1782,C,Consolation,2007-07-07
1782,C,Consolation,1989-03-24
1782,C,Consolation,2013-04-16
1783,1,First,1999-02-19
1783,1,First,2023-04-04
1783,1,First,2024-11-08
1783,2,Second,1988-09-24
1783,S,Starter,1987-06-06
1783,S,Starter,2007-07-13
1783,S,Starter,2014-08-30
1783,C,Consolation,2014-02-21
1784,2,Second,1987-12-05
1784,3,Third,2024-03-08
1784,S,Starter,1998-05-02
1784,S,Starter,2000-08-25
1784,S,Starter,2008-08-08
1784,S,Starter,1986-10-17
1784,S,Starter,2024-09-06
1784,S,Starter,1992-02-07
1784,S,Starter,1995-10-13
1784,C,Consolation,1999-09-10
1784,C,Consolation,2014-01-11
1784,C,Consolation,2019-02-15
1784,C,Consolation,2019-05-31
1785,2,Second,1998-03-21
1785,3,Third,2021-07-16
1785,S,Starter,1997-01-11
1785,S,Starter,2009-06-16
1785,S,Starter,2011-12-03
1785,S,Starter,2015-08-21
1785,S,Starter,1992-07-18
1785,S,Starter,1995-12-09
1785,C,Consolation,1998-11-14
1785,C,Consolation,2000-11-17
1785,C,Consolation,2009-01-16
1785,C,Consolation,2009-05-12
1785,C,Consolation,2013-09-27
1785,C,Consolation,2025-11-15
1785,C,Consolation,1998-11-03
1786,2,Second,1988-01-16
1786,3,Third,2019-05-28
1786,S,Starter,1988-01-01
1786,S,Starter,2002-05-11
1786,S,Starter,2004-06-05
1786,S,Starter,2006-06-23
1786,S,Starter,1989-03-17
1786,S,Starter,2010-10-12
1786,S,Starter,2012-12-22
1786,S,Starter,2013-12-13
1786,S,Starter,2018-10-16
1786,S,Starter,2021-02-26
1786,S,Starter,2025-11-11
1786,C,Consolation,2004-09-11
1786,C,Consolation,2006-01-13
1786,C,Consolation,2007-09-01
1786,C,Consolation,1991-04-12
1787,1,First,1986-09-05
1787,1,First,1993-08-28
1787,2,Second,2025-01-07
1787,2,Second,1992-02-29
1787,3,Third,2023-10-21
1787,3,Third,1992-10-16
1787,S,Starter,2008-11-28
1787,S,Starter,2016-12-23
1787,S,Starter,2021-07-02
1787,S,Starter,2026-04-24
1787,C,Consolation,1996-07-20
1787,C,Consolation,1999-03-26
1787,C,Consolation,1987-11-21
1787,C,Consolation,2017-12-01
1787,C,Consolation,2018-02-03
1787,C,Consolation,2022-10-28
1787,C,Consolation,1995-11-04
1788,S,Starter,2012-02-28
1788,S,Starter,2014-08-16
1788,S,Starter,1990-04-06
1788,S,Starter,2017-09-19
1788,S,Starter,2019-12-20
1788,S,Starter,2023-09-05
1788,S,Starter,2025-08-09
1788,S,Starter,1997-05-06
1788,C,Consolation,1987-06-26
1788,C,Consolation,2013-11-12
1788,C,Consolation,2016-06-25
1788,C,Consolation,2018-09-07
1788,C,Consolation,2019-10-26
1788,C,Consolation,2026-01-24
1789,2,Second,2020-08-18
1789,S,Starter,2004-03-12
1789,S,Starter,2007-06-01
1789,S,Starter,2010-06-15
1789,S,Starter,2015-03-07
1789,S,Starter,2017-07-29
1789,S,Starter,1992-12-04
1789,C,Consolation,1987-07-03
1789,C,Consolation,2012-08-25
1789,C,Consolation,2012-12-14
1789,C,Consolation,2022-07-22
1789,C,Consolation,1991-02-15
1790,3,Third,2017-11-17
1790,S,Starter,1996-03-30
1790,S,Starter,2004-02-06
1790,S,Starter,2007-03-30
1790,S,Starter,2015-08-14
1790,S,Starter,2018-12-21
1790,S,Starter,2019-10-29
1790,C,Consolation,2013-01-11
1790,C,Consolation,2016-04-30
1790,C,Consolation,2026-02-21
1790,C,Consolation,1994-06-18
1791,3,Third,2005-08-13
1791,S,Starter,2006-11-28
1791,S,Starter,2008-09-27
1791,S,Starter,2012-12-08
1791,S,Starter,2015-01-30
1791,S,Starter,2023-07-07
1791,C,Consolation,1997-04-18
1791,C,Consolation,2002-08-16
1791,C,Consolation,1988-07-09
1791,C,Consolation,2008-02-08
1791,C,Consolation,2009-01-20
1791,C,Consolation,1989-04-08
1791,C,Consolation,2018-02-20
1791,C,Consolation,2023-02-03
1791,C,Consolation,2024-05-04
1791,C,Consolation,2026-04-17
1792,2,Second,2007-09-18
1792,3,Third,2006-11-11
1792,3,Third,2012-04-06
1792,S,Starter,1996-06-29
1792,S,Starter,2003-07-25
1792,S,Starter,2011-08-16
1792,S,Starter,2012-03-17
1792,S,Starter,2012-09-14
1792,S,Starter,2017-07-14
1792,C,Consolation,2004-04-09
1792,C,Consolation,2011-11-18
1792,C,Consolation,2015-03-06
1792,C,Consolation,2017-05-30
1792,C,Consolation,2025-07-18
